045,Children's Miracle-Disney,2010,24358,4,64,0,1,0,045
045,Children's Miracle-Disney,2010,26287,4,72,0,2,0,045
045,Children's Miracle-Disney,2010,32102,4,66,0,T3,0,045
045,Children's Miracle-Disney,2010,27466,4,68,0,T3,0,045
045,Children's Miracle-Disney,2010,26951,4,67,0,T3,0,045
045,Children's Miracle-Disney,2010,21878,4,68,0,6,0,045
045,Children's Miracle-Disney,2010,23673,4,67,0,T7,0,045
045,Children's Miracle-Disney,2010,27963,4,71,0,T7,0,045
045,Children's Miracle-Disney,2010,21961,4,68,0,T9,0,045
045,Children's Miracle-Disney,2010,28158,4,69,0,T9,0,045
045,Children's Miracle-Disney,2010,23349,4,68,0,T9,0,045
045,Children's Miracle-Disney,2010,19846,4,72,0,T12,0,045
045,Children's Miracle-Disney,2010,08075,4,70,0,T12,0,045
045,Children's Miracle-Disney,2010,23621,4,71,0,T12,0,045
045,Children's Miracle-Disney,2010,20645,4,70,0,T12,0,045
045,Children's Miracle-Disney,2010,06567,4,67,0,T12,0,045
045,Children's Miracle-Disney,2010,08375,4,66,0,T17,0,045
045,Children's Miracle-Disney,2010,23322,4,73,1,T17,0,045
045,Children's Miracle-Disney,2010,20229,4,69,0,T19,0,045
045,Children's Miracle-Disney,2010,01677,4,71,0,T19,0,045
045,Children's Miracle-Disney,2010,01706,4,66,0,T19,0,045
045,Children's Miracle-Disney,2010,23320,4,67,0,T19,0,045
045,Children's Miracle-Disney,2010,20498,4,69,0,T23,0,045
045,Children's Miracle-Disney,2010,24227,4,69,0,T23,0,045
045,Children's Miracle-Disney,2010,12705,4,74,2,T23,0,045
045,Children's Miracle-Disney,2010,27933,4,71,0,T23,0,045
045,Children's Miracle-Disney,2010,22056,4,73,1,T27,0,045
045,Children's Miracle-Disney,2010,01948,4,70,0,T27,0,045
045,Children's Miracle-Disney,2010,25190,4,73,1,T27,0,045
045,Children's Miracle-Disney,2010,23638,4,72,0,T30,0,045
045,Children's Miracle-Disney,2010,26695,4,70,0,T30,0,045
045,Children's Miracle-Disney,2010,27060,4,70,0,T30,0,045
045,Children's Miracle-Disney,2010,32640,4,67,0,T30,0,045
045,Children's Miracle-Disney,2010,24140,4,70,0,T30,0,045
045,Children's Miracle-Disney,2010,20663,4,73,1,T30,0,045
045,Children's Miracle-Disney,2010,24361,4,73,1,T30,0,045
045,Children's Miracle-Disney,2010,01941,4,74,2,T30,0,045
045,Children's Miracle-Disney,2010,21959,4,69,0,T30,0,045
045,Children's Miracle-Disney,2010,12714,4,71,0,T30,0,045
045,Children's Miracle-Disney,2010,06621,4,73,1,T40,0,045
045,Children's Miracle-Disney,2010,28307,4,70,0,T40,0,045
045,Children's Miracle-Disney,2010,01553,4,72,0,T40,0,045
045,Children's Miracle-Disney,2010,07749,4,75,3,T40,0,045
045,Children's Miracle-Disney,2010,29221,4,69,0,T40,0,045
045,Children's Miracle-Disney,2010,24507,4,73,1,T45,0,045
045,Children's Miracle-Disney,2010,01381,4,72,0,T45,0,045
045,Children's Miracle-Disney,2010,27141,4,72,0,T45,0,045
045,Children's Miracle-Disney,2010,27797,4,72,0,T45,0,045
045,Children's Miracle-Disney,2010,27613,4,71,0,T45,0,045
045,Children's Miracle-Disney,2010,27120,4,71,0,T45,0,045
045,Children's Miracle-Disney,2010,23788,4,74,2,T45,0,045
045,Children's Miracle-Disney,2010,12782,4,69,0,T45,0,045
045,Children's Miracle-Disney,2010,22293,4,70,0,T45,0,045
045,Children's Miracle-Disney,2010,22621,4,74,2,T54,0,045
045,Children's Miracle-Disney,2010,07457,4,69,0,T54,0,045
045,Children's Miracle-Disney,2010,08725,4,74,2,T54,0,045
045,Children's Miracle-Disney,2010,20574,4,72,0,T54,0,045
045,Children's Miracle-Disney,2010,01577,4,75,3,T54,0,045
045,Children's Miracle-Disney,2010,21949,4,72,0,T54,0,045
045,Children's Miracle-Disney,2010,20691,4,72,0,60,0,045
045,Children's Miracle-Disney,2010,29910,4,73,1,T61,0,045
045,Children's Miracle-Disney,2010,01724,4,73,1,T61,0,045
045,Children's Miracle-Disney,2010,23307,4,72,0,T61,0,045
045,Children's Miracle-Disney,2010,20160,4,75,3,T61,0,045
045,Children's Miracle-Disney,2010,22371,4,71,0,T65,0,045
045,Children's Miracle-Disney,2010,20070,4,76,4,T65,0,045
045,Children's Miracle-Disney,2010,28500,4,71,0,T65,0,045
045,Children's Miracle-Disney,2010,25818,4,73,1,T65,0,045
045,Children's Miracle-Disney,2010,28620,4,74,2,T65,0,045
045,Children's Miracle-Disney,2010,07707,4,74,2,T65,0,045
045,Children's Miracle-Disney,2010,10425,4,73,1,71,0,045
045,Children's Miracle-Disney,2010,06251,4,72,0,T72,0,045
045,Children's Miracle-Disney,2010,12660,4,75,3,T72,0,045
045,Children's Miracle-Disney,2010,28780,4,81,9,74,0,045
045,Children's Miracle-Disney,2007,06004,4,68,0,1,0,045
045,Children's Miracle-Disney,2007,23135,4,66,0,2,0,045
045,Children's Miracle-Disney,2007,01388,4,68,0,T3,0,045
045,Children's Miracle-Disney,2007,23497,4,70,0,T3,0,045
045,Children's Miracle-Disney,2007,02239,4,71,0,T3,0,045
045,Children's Miracle-Disney,2007,10860,4,71,0,T6,0,045
045,Children's Miracle-Disney,2007,23800,4,68,0,T6,0,045
045,Children's Miracle-Disney,2007,28475,4,71,0,T6,0,045
045,Children's Miracle-Disney,2007,08537,4,70,0,T9,0,045
045,Children's Miracle-Disney,2007,27141,4,70,0,T9,0,045
045,Children's Miracle-Disney,2007,22293,4,71,0,T9,0,045
